participant	content	token	lemma	tagged_token	tagged_lemma	file
1	 yeah i mean it's definitely it's definitely something i see you know it's it's being taken alot more lightly i mean alot people are even saying that like it when it's when it's in the in the womb that it doesn't it's actually not alive i mean it has a beating heart it has organs it has xxx it is a life form in there it's a life in thereand it's horrible i mean you see the images of abortions	[yeah, i, mean, it, is, definitely, it, is, definitely, something, i, see, you, know, it, is, it, is, being, taken, clot, more, lightly, i, mean, clot, people, are, even, saying, that, like, it, when, it, is, when, it, is, in, the, in, the, womb, that, it, does, not, it, is, actually, not, alive, i, mean, it, has, a, beating, heart, it, has, organs, it, has, xxx, it, is, a, life, form, in, there, it, is, a, life, in, thread, it, is, horrible, i, mean, you, see, the, images, of, abortion]	[yeah, i, mean, it, be, definitely, it, be, definitely, something, i, see, you, know, it, be, it, be, be, take, clot, more, lightly, i, mean, clot, people, be, even, say, that, like, it, when, it, be, when, it, be, in, the, in, the, womb, that, it, do, not, it, be, actually, not, alive, i, mean, it, have, a, beating, heart, it, have, organ, it, have, xxx, it, be, a, life, form, in, there, it, be, a, life, in, thread, it, be, horrible, i, mean, you, see, the, image, of, abortion]	[(yeah, NN), (i, NN), (mean, VBP), (it, PRP), (is, VBZ), (definitely, RB), (it, PRP), (is, VBZ), (definitely, RB), (something, NN), (i, JJ), (see, VBP), (you, PRP), (know, VBP), (it, PRP), (is, VBZ), (it, PRP), (is, VBZ), (being, VBG), (taken, VBN), (clot, NN), (more, RBR), (lightly, RB), (i, JJ), (mean, VBP), (clot, NN), (people, NNS), (are, VBP), (even, RB), (saying, VBG), (that, IN), (like, IN), (it, PRP), (when, WRB), (it, PRP), (is, VBZ), (when, WRB), (it, PRP), (is, VBZ), (in, IN), (the, DT), (in, IN), (the, DT), (womb, NN), (that, IN), (it, PRP), (does, VBZ), (not, RB), (it, PRP), (is, VBZ), (actually, RB), (not, RB), (alive, JJ), (i, NN), (mean, VBP), (it, PRP), (has, VBZ), (a, DT), (beating, JJ), (heart, NN), (it, PRP), (has, VBZ), (organs, NNS), (it, PRP), (has, VBZ), (xxx, VBN), (it, PRP), (is, VBZ), (a, DT), (life, NN), (form, NN), (in, IN), (there, EX), (it, PRP), (is, VBZ), (a, DT), (life, NN), (in, IN), (thread, NN), (it, PRP), (is, VBZ), (horrible, JJ), (i, JJ), (mean, VBP), (you, PRP), (see, VBP), (the, DT), (images, NNS), (of, IN), (abortion, NN)]	[(yeah, NN), (i, NN), (mean, VBP), (it, PRP), (be, VB), (definitely, RB), (it, PRP), (be, VB), (definitely, RB), (something, NN), (i, JJ), (see, VBP), (you, PRP), (know, VBP), (it, PRP), (be, VB), (it, PRP), (be, VB), (be, VB), (take, JJ), (clot, NN), (more, RBR), (lightly, RB), (i, JJ), (mean, VBP), (clot, NN), (people, NNS), (be, VB), (even, RB), (say, VBP), (that, IN), (like, IN), (it, PRP), (when, WRB), (it, PRP), (be, VB), (when, WRB), (it, PRP), (be, VB), (in, IN), (the, DT), (in, IN), (the, DT), (womb, NN), (that, IN), (it, PRP), (do, VBZ), (not, RB), (it, PRP), (be, VB), (actually, RB), (not, RB), (alive, JJ), (i, NN), (mean, VBP), (it, PRP), (have, VB), (a, DT), (beating, JJ), (heart, NN), (it, PRP), (have, VBP), (organ, VBN), (it, PRP), (have, VBP), (xxx, VBN), (it, PRP), (be, VB), (a, DT), (life, NN), (form, NN), (in, IN), (there, EX), (it, PRP), (be, VB), (a, DT), (life, NN), (in, IN), (thread, NN), (it, PRP), (be, VB), (horrible, JJ), (i, JJ), (mean, VBP), (you, PRP), (see, VBP), (the, DT), (image, NN), (of, IN), (abortion, NN)]	34_2-1-3.txt
0	yeah true man  gosh i can't even look man i i don't want to look like i hear about it but i just can't bring myself to look at that it's just like that's a human being right there man like i feel like i don't know	[yeah, true, man, gash, i, can, not, even, look, man, i, i, do, not, want, to, look, like, i, hear, about, it, but, i, just, can, not, bring, myself, to, look, at, that, it, is, just, like, that, is, a, human, being, right, there, man, like, i, feel, like, i, do, not, know]	[yeah, true, man, gash, i, can, not, even, look, man, i, i, do, not, want, to, look, like, i, hear, about, it, but, i, just, can, not, bring, myself, to, look, at, that, it, be, just, like, that, be, a, human, be, right, there, man, like, i, feel, like, i, do, not, know]	[(yeah, NN), (true, JJ), (man, NN), (gash, NN), (i, NN), (can, MD), (not, RB), (even, RB), (look, VBP), (man, NN), (i, NN), (i, VBP), (do, VBP), (not, RB), (want, VB), (to, TO), (look, VB), (like, IN), (i, JJ), (hear, VBP), (about, IN), (it, PRP), (but, CC), (i, VB), (just, RB), (can, MD), (not, RB), (bring, VB), (myself, PRP), (to, TO), (look, VB), (at, IN), (that, DT), (it, PRP), (is, VBZ), (just, RB), (like, IN), (that, DT), (is, VBZ), (a, DT), (human, JJ), (being, VBG), (right, JJ), (there, RB), (man, NN), (like, IN), (i, JJ), (feel, VBP), (like, IN), (i, NNS), (do, VBP), (not, RB), (know, VB)]	[(yeah, NN), (true, JJ), (man, NN), (gash, NN), (i, NN), (can, MD), (not, RB), (even, RB), (look, VBP), (man, NN), (i, NN), (i, VBP), (do, VBP), (not, RB), (want, VB), (to, TO), (look, VB), (like, IN), (i, JJ), (hear, VBP), (about, IN), (it, PRP), (but, CC), (i, VB), (just, RB), (can, MD), (not, RB), (bring, VB), (myself, PRP), (to, TO), (look, VB), (at, IN), (that, DT), (it, PRP), (be, VB), (just, RB), (like, IN), (that, DT), (be, VB), (a, DT), (human, JJ), (be, VB), (right, JJ), (there, RB), (man, NN), (like, IN), (i, JJ), (feel, VBP), (like, IN), (i, NNS), (do, VBP), (not, RB), (know, VB)]	34_2-1-3.txt
1	yeah i mean that's definitely i mean that's that's a serious that's a for me it's a really serious a really serious problem i mean that's like that's a that's a human that's a human life it's not a it's not a it's not a small thing	[yeah, i, mean, that, is, definitely, i, mean, that, is, that, is, a, serious, that, is, a, for, me, it, is, a, really, serious, a, really, serious, problem, i, mean, that, is, like, that, is, a, that, is, a, human, that, is, a, human, life, it, is, not, a, it, is, not, a, it, is, not, a, small, thing]	[yeah, i, mean, that, be, definitely, i, mean, that, be, that, be, a, serious, that, be, a, for, me, it, be, a, really, serious, a, really, serious, problem, i, mean, that, be, like, that, be, a, that, be, a, human, that, be, a, human, life, it, be, not, a, it, be, not, a, it, be, not, a, small, thing]	[(yeah, NN), (i, NN), (mean, VBP), (that, DT), (is, VBZ), (definitely, RB), (i, JJ), (mean, VBP), (that, WDT), (is, VBZ), (that, DT), (is, VBZ), (a, DT), (serious, JJ), (that, WDT), (is, VBZ), (a, DT), (for, IN), (me, PRP), (it, PRP), (is, VBZ), (a, DT), (really, RB), (serious, JJ), (a, DT), (really, RB), (serious, JJ), (problem, NN), (i, NN), (mean, VBP), (that, DT), (is, VBZ), (like, IN), (that, DT), (is, VBZ), (a, DT), (that, WDT), (is, VBZ), (a, DT), (human, JJ), (that, WDT), (is, VBZ), (a, DT), (human, JJ), (life, NN), (it, PRP), (is, VBZ), (not, RB), (a, DT), (it, PRP), (is, VBZ), (not, RB), (a, DT), (it, PRP), (is, VBZ), (not, RB), (a, DT), (small, JJ), (thing, NN)]	[(yeah, NN), (i, NN), (mean, VBP), (that, IN), (be, VB), (definitely, RB), (i, JJ), (mean, VBP), (that, IN), (be, VB), (that, IN), (be, VB), (a, DT), (serious, JJ), (that, WDT), (be, VB), (a, DT), (for, IN), (me, PRP), (it, PRP), (be, VB), (a, DT), (really, RB), (serious, JJ), (a, DT), (really, RB), (serious, JJ), (problem, NN), (i, NN), (mean, VBP), (that, IN), (be, VB), (like, IN), (that, DT), (be, VB), (a, DT), (that, WDT), (be, VB), (a, DT), (human, JJ), (that, WDT), (be, VB), (a, DT), (human, JJ), (life, NN), (it, PRP), (be, VB), (not, RB), (a, DT), (it, PRP), (be, VB), (not, RB), (a, DT), (it, PRP), (be, VB), (not, RB), (a, DT), (small, JJ), (thing, NN)]	34_2-1-3.txt
0	yeahthey're all like like imagine if like you know that was you or that was you know if that was us  you know like well that was like wouldn't you want to have a chance as well like and for i mean for arguing towards people that would be for abortion you know that would be you know proabortion like prochoice 	[yeahthey, are, all, like, like, imagine, if, like, you, know, that, was, you, or, that, was, you, know, if, that, was, us, you, know, like, well, that, was, like, would, not, you, want, to, have, a, chance, as, well, like, and, for, i, mean, for, arguing, towards, people, that, would, be, for, abortion, you, know, that, would, be, you, know, proportion, like, prochoice]	[yeahthey, be, all, like, like, imagine, if, like, you, know, that, be, you, or, that, be, you, know, if, that, be, u, you, know, like, well, that, be, like, would, not, you, want, to, have, a, chance, as, well, like, and, for, i, mean, for, argue, towards, people, that, would, be, for, abortion, you, know, that, would, be, you, know, proportion, like, prochoice]	[(yeahthey, NNS), (are, VBP), (all, DT), (like, IN), (like, IN), (imagine, NN), (if, IN), (like, IN), (you, PRP), (know, VBP), (that, DT), (was, VBD), (you, PRP), (or, CC), (that, DT), (was, VBD), (you, PRP), (know, VBP), (if, IN), (that, DT), (was, VBD), (us, PRP), (you, PRP), (know, VBP), (like, RB), (well, RB), (that, IN), (was, VBD), (like, VB), (would, MD), (not, RB), (you, PRP), (want, VBP), (to, TO), (have, VB), (a, DT), (chance, NN), (as, RB), (well, RB), (like, IN), (and, CC), (for, IN), (i, JJ), (mean, NN), (for, IN), (arguing, VBG), (towards, NNS), (people, NNS), (that, WDT), (would, MD), (be, VB), (for, IN), (abortion, NN), (you, PRP), (know, VBP), (that, DT), (would, MD), (be, VB), (you, PRP), (know, VBP), (proportion, NN), (like, IN), (prochoice, NN)]	[(yeahthey, RB), (be, VB), (all, DT), (like, IN), (like, IN), (imagine, NN), (if, IN), (like, IN), (you, PRP), (know, VBP), (that, IN), (be, VB), (you, PRP), (or, CC), (that, IN), (be, VB), (you, PRP), (know, VBP), (if, IN), (that, DT), (be, VB), (u, JJ), (you, PRP), (know, VBP), (like, RB), (well, RB), (that, IN), (be, VB), (like, IN), (would, MD), (not, RB), (you, PRP), (want, VBP), (to, TO), (have, VB), (a, DT), (chance, NN), (as, RB), (well, RB), (like, IN), (and, CC), (for, IN), (i, JJ), (mean, NN), (for, IN), (argue, JJ), (towards, NNS), (people, NNS), (that, WDT), (would, MD), (be, VB), (for, IN), (abortion, NN), (you, PRP), (know, VBP), (that, DT), (would, MD), (be, VB), (you, PRP), (know, VBP), (proportion, NN), (like, IN), (prochoice, NN)]	34_2-1-3.txt
1	i mean yeah i mean and even i mean if there was this chance you know that their parents didn't want them that they wouldn't be able to to be alive either but umbut yeah i mean it's like in alot of cases where i mean teenagers you know going out having unpro not having sex i mean they need to understand that the accept the consequences i think you can't just you can't just like go to a clinic i mean and and just take take your your baby out just because you know i mean it if if that's a mistake that you made you need to take responsibility	[i, mean, yeah, i, mean, and, even, i, mean, if, there, was, this, chance, you, know, that, their, parents, did, not, want, them, that, they, would, not, be, able, to, to, be, alive, either, but, but, yeah, i, mean, it, is, like, in, clot, of, cases, where, i, mean, teenager, you, know, going, out, having, pro, not, having, sex, i, mean, they, need, to, understand, that, the, accept, the, consequences, i, think, you, can, not, just, you, can, not, just, like, go, to, a, clinic, i, mean, and, and, just, take, take, your, your, baby, out, just, because, you, know, ...]	[i, mean, yeah, i, mean, and, even, i, mean, if, there, be, this, chance, you, know, that, their, parent, do, not, want, them, that, they, would, not, be, able, to, to, be, alive, either, but, but, yeah, i, mean, it, be, like, in, clot, of, case, where, i, mean, teenager, you, know, go, out, have, pro, not, have, sex, i, mean, they, need, to, understand, that, the, accept, the, consequence, i, think, you, can, not, just, you, can, not, just, like, go, to, a, clinic, i, mean, and, and, just, take, take, your, your, baby, out, just, because, you, know, ...]	[(i, JJ), (mean, VBP), (yeah, NN), (i, NN), (mean, VBP), (and, CC), (even, RB), (i, JJ), (mean, VBP), (if, IN), (there, EX), (was, VBD), (this, DT), (chance, NN), (you, PRP), (know, VBP), (that, IN), (their, PRP$), (parents, NNS), (did, VBD), (not, RB), (want, VB), (them, PRP), (that, IN), (they, PRP), (would, MD), (not, RB), (be, VB), (able, JJ), (to, TO), (to, TO), (be, VB), (alive, JJ), (either, CC), (but, CC), (but, CC), (yeah, VBP), (i, JJ), (mean, VBP), (it, PRP), (is, VBZ), (like, IN), (in, IN), (clot, NN), (of, IN), (cases, NNS), (where, WRB), (i, JJ), (mean, VBP), (teenager, NN), (you, PRP), (know, VBP), (going, VBG), (out, RP), (having, VBG), (pro, IN), (not, RB), (having, VBG), (sex, NN), (i, JJ), (mean, VBP), (they, PRP), (need, VBP), (to, TO), (understand, VB), (that, IN), (the, DT), (accept, NN), (the, DT), (consequences, NNS), (i, VBP), (think, VBP), (you, PRP), (can, MD), (not, RB), (just, RB), (you, PRP), (can, MD), (not, RB), (just, RB), (like, IN), (go, VBP), (to, TO), (a, DT), (clinic, NN), (i, NN), (mean, NN), (and, CC), (and, CC), (just, RB), (take, VB), (take, VB), (your, PRP$), (your, PRP$), (baby, NN), (out, RB), (just, RB), (because, IN), (you, PRP), (know, VBP), ...]	[(i, JJ), (mean, VBP), (yeah, NN), (i, NN), (mean, VBP), (and, CC), (even, RB), (i, JJ), (mean, VBP), (if, IN), (there, RB), (be, VB), (this, DT), (chance, NN), (you, PRP), (know, VBP), (that, IN), (their, PRP$), (parent, NN), (do, VBP), (not, RB), (want, VB), (them, PRP), (that, IN), (they, PRP), (would, MD), (not, RB), (be, VB), (able, JJ), (to, TO), (to, TO), (be, VB), (alive, JJ), (either, CC), (but, CC), (but, CC), (yeah, VBP), (i, JJ), (mean, VBP), (it, PRP), (be, VB), (like, IN), (in, IN), (clot, NN), (of, IN), (case, NN), (where, WRB), (i, NN), (mean, VBP), (teenager, NN), (you, PRP), (know, VBP), (go, VB), (out, RP), (have, VBP), (pro, VBN), (not, RB), (have, VB), (sex, NN), (i, NNS), (mean, VBP), (they, PRP), (need, VBP), (to, TO), (understand, VB), (that, IN), (the, DT), (accept, NN), (the, DT), (consequence, NN), (i, NN), (think, VBP), (you, PRP), (can, MD), (not, RB), (just, RB), (you, PRP), (can, MD), (not, RB), (just, RB), (like, IN), (go, VBP), (to, TO), (a, DT), (clinic, NN), (i, NN), (mean, NN), (and, CC), (and, CC), (just, RB), (take, VB), (take, VB), (your, PRP$), (your, PRP$), (baby, NN), (out, RB), (just, RB), (because, IN), (you, PRP), (know, VBP), ...]	34_2-1-3.txt
0	 yeah that's i see what you mean man with today's culture it's just like we can fix every problem like yeah i don't want to have this problem so i'm just going to kill this off and not have to worry about it it's just horrible	[yeah, that, is, i, see, what, you, mean, man, with, today, 's, culture, it, is, just, like, we, can, fix, every, problem, like, yeah, i, do, not, want, to, have, this, problem, so, i, am, just, going, to, kill, this, off, and, not, have, to, worry, about, it, it, is, just, horrible]	[yeah, that, be, i, see, what, you, mean, man, with, today, 's, culture, it, be, just, like, we, can, fix, every, problem, like, yeah, i, do, not, want, to, have, this, problem, so, i, be, just, go, to, kill, this, off, and, not, have, to, worry, about, it, it, be, just, horrible]	[(yeah, NN), (that, WDT), (is, VBZ), (i, JJ), (see, VBP), (what, WP), (you, PRP), (mean, VBP), (man, NN), (with, IN), (today, NN), ('s, POS), (culture, NN), (it, PRP), (is, VBZ), (just, RB), (like, IN), (we, PRP), (can, MD), (fix, VB), (every, DT), (problem, NN), (like, IN), (yeah, NN), (i, NNS), (do, VBP), (not, RB), (want, VB), (to, TO), (have, VB), (this, DT), (problem, NN), (so, RB), (i, JJ), (am, VBP), (just, RB), (going, VBG), (to, TO), (kill, VB), (this, DT), (off, NN), (and, CC), (not, RB), (have, VB), (to, TO), (worry, VB), (about, IN), (it, PRP), (it, PRP), (is, VBZ), (just, RB), (horrible, JJ)]	[(yeah, NN), (that, IN), (be, VB), (i, JJ), (see, VBP), (what, WP), (you, PRP), (mean, VBP), (man, NN), (with, IN), (today, NN), ('s, POS), (culture, NN), (it, PRP), (be, VB), (just, RB), (like, IN), (we, PRP), (can, MD), (fix, VB), (every, DT), (problem, NN), (like, IN), (yeah, NN), (i, NNS), (do, VBP), (not, RB), (want, VB), (to, TO), (have, VB), (this, DT), (problem, NN), (so, RB), (i, JJ), (be, VB), (just, RB), (go, VB), (to, TO), (kill, VB), (this, DT), (off, NN), (and, CC), (not, RB), (have, VB), (to, TO), (worry, VB), (about, IN), (it, PRP), (it, PRP), (be, VB), (just, RB), (horrible, JJ)]	34_2-1-3.txt
1	yeah it's like now it's like now you don't even need your parent parental consent when you're like   yeah it's like i mean it's like do you you need permission to get a piercing or a tattoo but you don't need to you know abort a baby i mean even if it's their choice even i even if with that choice i mean even if they do have that choice i think it should be there should be more rules to it i mean you should should have a parental consent to do that even if i mean even though i don't agree with you but still now it's just anyone can get an abortion there isn't it's just like it's like anything you know	[yeah, it, is, like, now, it, is, like, now, you, do, not, even, need, your, parent, parental, consent, when, you, are, like, yeah, it, is, like, i, mean, it, is, like, do, you, you, need, permission, to, get, a, piercing, or, a, tattoo, but, you, do, not, need, to, you, know, abort, a, baby, i, mean, even, if, it, is, their, choice, even, i, even, if, with, that, choice, i, mean, even, if, they, do, have, that, choice, i, think, it, should, be, there, should, be, more, rules, to, it, i, mean, you, should, should, have, a, parental, consent, to, ...]	[yeah, it, be, like, now, it, be, like, now, you, do, not, even, need, your, parent, parental, consent, when, you, be, like, yeah, it, be, like, i, mean, it, be, like, do, you, you, need, permission, to, get, a, piercing, or, a, tattoo, but, you, do, not, need, to, you, know, abort, a, baby, i, mean, even, if, it, be, their, choice, even, i, even, if, with, that, choice, i, mean, even, if, they, do, have, that, choice, i, think, it, should, be, there, should, be, more, rule, to, it, i, mean, you, should, should, have, a, parental, consent, to, ...]	[(yeah, NN), (it, PRP), (is, VBZ), (like, IN), (now, RB), (it, PRP), (is, VBZ), (like, IN), (now, RB), (you, PRP), (do, VBP), (not, RB), (even, RB), (need, VB), (your, PRP$), (parent, NN), (parental, JJ), (consent, NN), (when, WRB), (you, PRP), (are, VBP), (like, IN), (yeah, NNS), (it, PRP), (is, VBZ), (like, IN), (i, JJ), (mean, VBP), (it, PRP), (is, VBZ), (like, IN), (do, VBP), (you, PRP), (you, PRP), (need, VBP), (permission, NN), (to, TO), (get, VB), (a, DT), (piercing, NN), (or, CC), (a, DT), (tattoo, NN), (but, CC), (you, PRP), (do, VBP), (not, RB), (need, VB), (to, TO), (you, PRP), (know, VBP), (abort, VB), (a, DT), (baby, NN), (i, NN), (mean, VBP), (even, RB), (if, IN), (it, PRP), (is, VBZ), (their, PRP$), (choice, NN), (even, RB), (i, VB), (even, RB), (if, IN), (with, IN), (that, DT), (choice, NN), (i, VBP), (mean, VBP), (even, RB), (if, IN), (they, PRP), (do, VBP), (have, VBP), (that, IN), (choice, NN), (i, NN), (think, VBP), (it, PRP), (should, MD), (be, VB), (there, EX), (should, MD), (be, VB), (more, JJR), (rules, NNS), (to, TO), (it, PRP), (i, JJ), (mean, VBP), (you, PRP), (should, MD), (should, MD), (have, VB), (a, DT), (parental, JJ), (consent, NN), (to, TO), ...]	[(yeah, VB), (it, PRP), (be, VB), (like, IN), (now, RB), (it, PRP), (be, VB), (like, IN), (now, RB), (you, PRP), (do, VBP), (not, RB), (even, RB), (need, VB), (your, PRP$), (parent, NN), (parental, JJ), (consent, NN), (when, WRB), (you, PRP), (be, VB), (like, IN), (yeah, NN), (it, PRP), (be, VB), (like, IN), (i, JJ), (mean, VBP), (it, PRP), (be, VB), (like, IN), (do, VB), (you, PRP), (you, PRP), (need, VBP), (permission, NN), (to, TO), (get, VB), (a, DT), (piercing, NN), (or, CC), (a, DT), (tattoo, NN), (but, CC), (you, PRP), (do, VBP), (not, RB), (need, VB), (to, TO), (you, PRP), (know, VBP), (abort, VB), (a, DT), (baby, NN), (i, NN), (mean, VBP), (even, RB), (if, IN), (it, PRP), (be, VB), (their, PRP$), (choice, NN), (even, RB), (i, VB), (even, RB), (if, IN), (with, IN), (that, DT), (choice, NN), (i, VBP), (mean, VBP), (even, RB), (if, IN), (they, PRP), (do, VBP), (have, VBP), (that, IN), (choice, NN), (i, NN), (think, VBP), (it, PRP), (should, MD), (be, VB), (there, EX), (should, MD), (be, VB), (more, JJR), (rule, NN), (to, TO), (it, PRP), (i, JJ), (mean, VBP), (you, PRP), (should, MD), (should, MD), (have, VB), (a, DT), (parental, JJ), (consent, NN), (to, TO), ...]	34_2-1-3.txt
0	dang that's bad yeah right like something you can just yeah buy or something you could just use or it's not ss they act like it's a life isn't special like a life is just another life right like it's just something 	[sang, that, is, bad, yeah, right, like, something, you, can, just, yeah, buy, or, something, you, could, just, use, or, it, is, not, is, they, act, like, it, is, a, life, is, not, special, like, a, life, is, just, another, life, right, like, it, is, just, something]	[sang, that, be, bad, yeah, right, like, something, you, can, just, yeah, buy, or, something, you, could, just, use, or, it, be, not, be, they, act, like, it, be, a, life, be, not, special, like, a, life, be, just, another, life, right, like, it, be, just, something]	[(sang, NN), (that, WDT), (is, VBZ), (bad, JJ), (yeah, RB), (right, JJ), (like, IN), (something, NN), (you, PRP), (can, MD), (just, RB), (yeah, VB), (buy, NN), (or, CC), (something, NN), (you, PRP), (could, MD), (just, RB), (use, VB), (or, CC), (it, PRP), (is, VBZ), (not, RB), (is, VBZ), (they, PRP), (act, VBP), (like, IN), (it, PRP), (is, VBZ), (a, DT), (life, NN), (is, VBZ), (not, RB), (special, JJ), (like, IN), (a, DT), (life, NN), (is, VBZ), (just, RB), (another, DT), (life, NN), (right, RB), (like, IN), (it, PRP), (is, VBZ), (just, RB), (something, NN)]	[(sang, NN), (that, WDT), (be, VB), (bad, JJ), (yeah, RB), (right, JJ), (like, IN), (something, NN), (you, PRP), (can, MD), (just, RB), (yeah, VB), (buy, NN), (or, CC), (something, NN), (you, PRP), (could, MD), (just, RB), (use, VB), (or, CC), (it, PRP), (be, VB), (not, RB), (be, VB), (they, PRP), (act, VBP), (like, IN), (it, PRP), (be, VB), (a, DT), (life, NN), (be, VB), (not, RB), (special, JJ), (like, IN), (a, DT), (life, NN), (be, VB), (just, RB), (another, DT), (life, NN), (right, RB), (like, IN), (it, PRP), (be, VB), (just, RB), (something, NN)]	34_2-1-3.txt
1	yeah it's definitely something very serious that is not taken as serious as it as it should i think it should but yeah i could see how you know they might bring up facts that you know the world is getting overpopulated but you know it's like i i still i mean i still think that the the reasons against it are much greater than the reasons for it even even if there are some some good reasons for it i still think that the reasons against it are far outweigh the reasons for it	[yeah, it, is, definitely, something, very, serious, that, is, not, taken, as, serious, as, it, as, it, should, i, think, it, should, but, yeah, i, could, see, how, you, know, they, might, bring, up, facts, that, you, know, the, world, is, getting, overpopulated, but, you, know, it, is, like, i, i, still, i, mean, i, still, think, that, the, the, reasons, against, it, are, much, greater, than, the, reasons, for, it, even, even, if, there, are, some, some, good, reasons, for, it, i, still, think, that, the, reasons, against, it, are, far, outweigh, the, reasons, for, it]	[yeah, it, be, definitely, something, very, serious, that, be, not, take, as, serious, a, it, a, it, should, i, think, it, should, but, yeah, i, could, see, how, you, know, they, might, bring, up, fact, that, you, know, the, world, be, get, overpopulate, but, you, know, it, be, like, i, i, still, i, mean, i, still, think, that, the, the, reason, against, it, be, much, great, than, the, reason, for, it, even, even, if, there, be, some, some, good, reason, for, it, i, still, think, that, the, reason, against, it, be, far, outweigh, the, reason, for, it]	[(yeah, NN), (it, PRP), (is, VBZ), (definitely, RB), (something, NN), (very, RB), (serious, JJ), (that, WDT), (is, VBZ), (not, RB), (taken, VBN), (as, RB), (serious, JJ), (as, IN), (it, PRP), (as, IN), (it, PRP), (should, MD), (i, VB), (think, VB), (it, PRP), (should, MD), (but, CC), (yeah, VB), (i, NN), (could, MD), (see, VB), (how, WRB), (you, PRP), (know, VBP), (they, PRP), (might, MD), (bring, VB), (up, RP), (facts, NNS), (that, IN), (you, PRP), (know, VBP), (the, DT), (world, NN), (is, VBZ), (getting, VBG), (overpopulated, VBN), (but, CC), (you, PRP), (know, VBP), (it, PRP), (is, VBZ), (like, IN), (i, NN), (i, VBP), (still, RB), (i, JJ), (mean, VBP), (i, NN), (still, RB), (think, VBP), (that, IN), (the, DT), (the, DT), (reasons, NNS), (against, IN), (it, PRP), (are, VBP), (much, RB), (greater, JJR), (than, IN), (the, DT), (reasons, NNS), (for, IN), (it, PRP), (even, RB), (even, RB), (if, IN), (there, EX), (are, VBP), (some, DT), (some, DT), (good, JJ), (reasons, NNS), (for, IN), (it, PRP), (i, VBZ), (still, RB), (think, VBP), (that, IN), (the, DT), (reasons, NNS), (against, IN), (it, PRP), (are, VBP), (far, RB), (outweigh, RB), (the, DT), (reasons, NNS), (for, IN), (it, PRP)]	[(yeah, VB), (it, PRP), (be, VB), (definitely, RB), (something, NN), (very, RB), (serious, JJ), (that, IN), (be, VB), (not, RB), (take, VB), (as, IN), (serious, JJ), (a, DT), (it, PRP), (a, DT), (it, PRP), (should, MD), (i, VB), (think, VB), (it, PRP), (should, MD), (but, CC), (yeah, VB), (i, NN), (could, MD), (see, VB), (how, WRB), (you, PRP), (know, VBP), (they, PRP), (might, MD), (bring, VB), (up, RP), (fact, NN), (that, IN), (you, PRP), (know, VBP), (the, DT), (world, NN), (be, VB), (get, JJ), (overpopulate, JJ), (but, CC), (you, PRP), (know, VBP), (it, PRP), (be, VB), (like, IN), (i, NN), (i, VBP), (still, RB), (i, JJ), (mean, VBP), (i, NN), (still, RB), (think, VBP), (that, IN), (the, DT), (the, DT), (reason, NN), (against, IN), (it, PRP), (be, VB), (much, RB), (great, JJ), (than, IN), (the, DT), (reason, NN), (for, IN), (it, PRP), (even, RB), (even, RB), (if, IN), (there, EX), (be, VB), (some, DT), (some, DT), (good, JJ), (reason, NN), (for, IN), (it, PRP), (i, VBZ), (still, RB), (think, VBP), (that, IN), (the, DT), (reason, NN), (against, IN), (it, PRP), (be, VB), (far, RB), (outweigh, JJ), (the, DT), (reason, NN), (for, IN), (it, PRP)]	34_2-1-3.txt
0	and some reasons for it would just be for what convenience what the hell  like	[and, some, reasons, for, it, would, just, be, for, what, convenience, what, the, hell, like]	[and, some, reason, for, it, would, just, be, for, what, convenience, what, the, hell, like]	[(and, CC), (some, DT), (reasons, NNS), (for, IN), (it, PRP), (would, MD), (just, RB), (be, VB), (for, IN), (what, WP), (convenience, NN), (what, WP), (the, DT), (hell, NN), (like, IN)]	[(and, CC), (some, DT), (reason, NN), (for, IN), (it, PRP), (would, MD), (just, RB), (be, VB), (for, IN), (what, WP), (convenience, NN), (what, WP), (the, DT), (hell, NN), (like, IN)]	34_2-1-3.txt
